Year,Team,Finish,TourneyWins,Weekend,Seed,Tempo,AdjTempo,OE,AdjOE,DE,AdjDE,AdjEM,eFGPct,TOPct,ORPct,FTRate,OppeFGPct,OppTOPct,OppORPct,OppFTRate,FG2Pct,FG3Pct,FTPct,BlockPct,OppFG2Pct,OppFG3Pct,OppFTPct,OppBlockPct,FG3Rate,OppFG3Rate,ARate,OppARate,StlRate,OppStlRate
2007,2007 Davidson,H. First Round,1,1,13,72.4673,71.316,110.507,112.107,94.8717,98.4988,13.6084,51.8145,19.3014,35.0105,32.5101,49.4031,22.9635,27.6949,30.8736,49.4167,36.9898,75.6589,6.1511,46.6608,35.8865,68.717,6.8333,39.5161,38.2528,56.2854,53.8265,0.0978,0.0944
2007,2007 Duke,H. First Round,1,1,6,65.864,63.6919,105.684,112.973,92.1972,89.3301,23.6432,52.5086,22.6851,36.5796,39.7948,46.0541,22.0953,30.6975,29.5254,50.5673,38.0769,68.9112,11.4515,45.6601,31.5193,70.6542,9.3193,29.6465,24.3377,52.6764,49.0196,0.1093,0.1134
2007,2007 Eastern Kentucky,H. First Round,1,1,16,61.629,60.6506,104.493,102.437,101.469,105.239,-2.80238,54.6696,21.2987,28.0856,28.5896,52.3913,24.1728,36.3493,28.0745,55.5683,35.7041,67.5556,7.5622,51.5423,35.8678,67.2566,9.1848,44.6633,37.5776,60.8163,61.7687,0.1242,0.1098
2007,2007 Florida,A. Champion,7,4,1,67.2672,64.9276,117.548,120.927,91.3624,92.0656,28.8619,59.5929,20.7312,37.6196,43.6593,45.2019,18.7621,28.1303,27.7464,58.7234,40.8528,69.239,12.2707,46.2998,28.5319,66.0407,6.9504,34.0197,31.3504,54.7556,45.7356,0.0988,0.1066
2007,2007 Florida A&M,H. First Round,1,1,16,67.5184,67.1306,101.33,100.826,103.392,110.11,-9.28363,50.2353,24.3402,37.627,44.9412,50.4929,21.2748,34.1008,32.9135,48.7352,35.7977,65.3141,5.7554,48.8181,34.9355,68.8852,9.1062,30.2353,46.7141,55.7743,60.6727,0.0947,0.1089
2007,2007 George Washington,H. First Round,1,1,11,66.9214,66.4415,106.205,106.11,96.0555,97.4405,8.66941,50.5559,20.3361,35.791,33.9633,47.6162,24.6839,34.4828,38.4386,48.9505,36.7742,70.0491,13.7998,46.7444,32.6656,72.7132,6.4468,25.8477,38.677,56.068,60.6061,0.1365,0.0954
2007,2007 Georgetown,C. Final Four,5,3,2,59.6996,59.1413,115.392,121.238,95.4232,93.1473,28.0911,56.9825,21.9677,40.2003,36.5827,44.0568,19.2612,33.9489,32.093,57.7666,37.0079,70.9581,15.6716,43.2007,30.3155,71.0145,7.1369,34.7755,37.6744,59.1549,54.4474,0.0866,0.1128
2007,2007 Georgia Tech,H. First Round,1,1,10,70.3805,67.0238,111.272,116.887,98.0863,97.1408,19.7464,54.2431,21.8881,41.7485,34.154,49.7062,23.7933,32.6626,44.2421,53.6158,37.2222,68.0982,10.392,49.7721,33.0579,70.3851,7.0124,28.2871,35.5464,52.5134,60.3217,0.14,0.0992
2007,2007 Gonzaga,H. First Round,1,1,10,69.3805,66.5965,112.28,116.012,99.4618,100.227,15.7845,54.1128,18.6469,33.0377,39.4206,46.665,18.7306,30.0347,36.4858,51.8328,39.7188,75.0656,9.9751,43.8903,33.871,69.3042,7.7713,29.4361,40.1195,52.9475,54.9313,0.0857,0.0849
2007,2007 Holy Cross,H. First Round,1,1,13,62.1701,61.7425,102.001,103.31,91.0011,95.6542,7.65535,48.6006,23.7626,37.7561,40.0583,47.7918,26.0877,30.1288,38.9905,46.7122,35.1103,73.3624,11.7591,43.3078,37.6623,70.712,6.4902,31.7201,34.0063,62.7371,60.6707,0.1507,0.0986
2007,2007 Illinois,H. First Round,1,1,12,62.3588,61.5558,103.046,107.542,91.5971,89.9416,17.6003,49.7541,21.6487,37.4837,37.1585,45.7126,22.6991,29.4517,34.7045,48.2002,34.877,62.3529,8.7533,44.2971,32.2689,69.4491,9.8332,37.7596,34.4728,61.7722,54.9784,0.0936,0.0859
2007,2007 Indiana,G.Second Round,2,1,7,64.2983,64.4417,109.786,116.372,96.5124,95.3063,21.0657,51.7949,19.0399,35.2262,34.359,46.2025,21.7668,31.7143,46.2025,48.5375,38.1241,70.9784,12.3656,45.7885,31.4655,70.9589,8.7751,37.6638,29.3671,54.1507,49.4673,0.1003,0.0935
2007,2007 Jackson St.,H. First Round,1,1,16,72.0227,69.1948,98.5198,100.077,99.5653,109.396,-9.31953,46.3988,20.6371,34.2167,35.8648,50.2059,24.0156,38.0875,42.666,45.9874,31.5789,70.9016,7.8728,49.8864,33.9228,65.9831,9.6999,29.7893,32.0124,53.584,51.7241,0.1123,0.0908
2007,2007 Kansas,D. Elite Eight,4,2,1,69.5468,68.0793,111.497,115.098,86.5831,86.837,28.2605,54.5069,19.9941,37.7941,36.1892,43.4691,23.6634,30.2708,33.9888,52.8063,39.5548,65.9679,18.1818,41.02,31.8008,67.0799,6.9403,26.0598,36.6573,58.8608,52.6119,0.131,0.0977
2007,2007 Kentucky,G.Second Round,2,1,8,67.7651,65.7553,107.8,115.724,98.6953,94.7893,20.9347,53.7988,20.7796,34.3578,36.9181,47.4252,18.4467,32.1681,27.8568,54.1051,35.4839,70.2899,12.5687,45.7973,33.4204,64.7887,8.9491,34.8315,37.5674,60.3371,52.5626,0.0864,0.102
2007,2007 Long Beach St.,H. First Round,1,1,12,72.9479,70.5918,110.713,111.687,101.205,105.309,6.37727,52.6725,18.762,34.6055,34.7172,51.2372,21.8595,34.5185,32.2754,50.3284,37.7997,70.5531,6.8966,48.0296,38.2215,72.1667,6.3218,36.7929,34.4809,50.0568,56.988,0.0996,0.0881
2007,2007 Louisville,G.Second Round,2,1,6,65.9236,63.5029,107.159,112.8,95.1204,93.3409,19.4594,49.8937,19.2237,37.1392,37.1945,45.5342,22.4658,33.8349,45.5341,49.9133,33.2418,68.4286,11.841,43.8202,32.7338,66.5385,9.0121,38.6823,32.4577,58.6797,56.4586,0.1119,0.0872
2007,2007 Marquette,H. First Round,1,1,8,67.8635,67.4391,106.471,112.208,95.3874,94.3579,17.8501,49.3902,21.0377,39.2308,39.8727,47.1827,24.2915,35.039,39.8975,48.9157,33.5413,67.0213,9.1954,45.156,34.5083,68.9016,11.004,33.9873,30.6773,55.9466,57.6087,0.1261,0.1056
2007,2007 Maryland,G.Second Round,2,1,4,73.667,71.105,107.688,112.483,91.5681,90.1675,22.3158,52.6083,21.6516,36.5506,38.7303,43.7175,22.6521,35.9269,30.2315,50.8864,38.5069,69.5044,16.1918,42.9465,30.236,69.375,8.6014,25.0492,32.0265,60.4531,48.1166,0.1013,0.1097
2007,2007 Memphis,D. Elite Eight,4,2,2,70.9494,68.0416,112.299,115.184,87.8607,90.3103,24.8739,51.7119,18.4816,39.5573,42.3744,43.7344,23.6472,31.8064,42.6361,51.2011,35.101,62.1196,15.2602,42.4051,31.3253,68.0328,9.6088,35.2157,29.0065,52.4414,50.0637,0.132,0.0807
2007,2007 Miami OH,H. First Round,1,1,14,59.1197,57.8835,100.324,105.408,96.6511,97.2962,8.11199,51.4058,21.9394,27.8801,31.8211,45.7195,19.4452,31.842,34.1227,52.1287,33.2677,70.8835,11.9258,44.523,32.233,69.2171,8.9877,32.4601,31.269,58.4722,47.1642,0.0952,0.1171
2007,2007 Michigan St.,G.Second Round,2,1,9,60.867,60.1869,107.023,112.195,93.3487,91.4261,20.769,52.2727,24.1546,40.2169,39.1026,44.4986,20.0741,31.0345,37.8797,50.6494,37.6033,71.8331,14.8488,42.1632,32.263,67.7761,9.5779,28.2051,37.4785,69.3548,57.377,0.0844,0.1018
2007,2007 Nevada,G.Second Round,2,1,7,67.4607,65.7055,114.435,117.804,99.0518,101.581,16.2229,54.7418,19.1355,36.5854,32.5606,45.5045,16.4654,30.6356,28.5215,51.929,40.5316,75.89,9.9859,44.8664,31.3793,72.1541,6.713,31.7176,28.971,59.4329,53.4146,0.0783,0.0868
2007,2007 New Mexico St.,H. First Round,1,1,13,72.2253,69.3769,107.256,108.471,99.6464,100.934,7.5367,52.9251,23.421,39.2122,51.5582,49.4436,22.7925,32.8625,39.0567,50.864,38.9558,65.3234,7.365,49.5908,32.782,70.5563,9.5417,27.228,35.2411,51.8944,50.1214,0.0976,0.0901
2007,2007 Niagara,H. First Round,1,1,16,69.075,67.5343,108.656,107.414,105.516,110.105,-2.69168,48.2824,18.921,38.6782,38.7765,52.2618,19.2451,32.1003,30.9432,46.3801,34.2929,73.0583,3.8141,51.595,35.8491,67.9627,8.5973,37.6,30.6064,52.5309,52.8807,0.0908,0.0863
2007,2007 North Carolina,D. Elite Eight,4,2,1,74.1408,71.8899,115.96,120.45,91.7164,88.7132,31.7371,54.3679,18.4609,39.7343,39.4792,47.0207,21.419,29.6145,27.8929,54.6067,35.7737,71.1702,11.0045,45.2975,33.7317,66.5635,8.5955,25.2415,32.513,58.9722,53.2225,0.1101,0.1012
2007,2007 North Texas,H. First Round,1,1,15,70.4709,68.6774,105.982,102.971,100.405,104.218,-1.24693,50.9532,21.5095,37.6715,39.4336,48.5593,21.2401,32.4816,41.9209,48.4121,37.9817,65.4696,11.7194,44.9102,37.1048,69.8113,8.9078,29.6841,33.9548,46.274,45.1872,0.0858,0.0871
2007,2007 Notre Dame,H. First Round,1,1,6,70.4786,69.886,115.487,119.18,96.3073,98.4445,20.7354,53.4865,18.0756,36.0926,40.3064,47.2089,20.8667,31.2211,30.941,50.2591,39.0476,74.3119,8.6275,45.4118,33.9934,68.7285,10.19,38.8273,32.2169,63.5213,58.2166,0.1201,0.093
2007,2007 Ohio St.,B. Runner Up,6,3,1,65.1235,64.2281,113.242,119.341,92.5033,90.4737,28.8677,53.7597,17.2208,34.7356,36.5429,46.7085,20.2412,31.2432,21.6301,53.5354,36.1006,70.2635,15.5,44.5,33.6134,68.53,6.9264,36.4512,37.3041,56.6569,54.0421,0.1043,0.0761
2007,2007 Old Dominion,H. First Round,1,1,12,65.1477,65.4798,107.336,109.203,94.9137,95.9276,13.2754,49.535,18.5191,35.2423,36.1597,47.0639,21.178,29.1775,35.6937,48.1707,34.5588,72.466,10.0974,45.4384,33.3882,65.8065,8.5366,37.1991,35.0029,61.1675,55.3073,0.1185,0.0858
2007,2007 Oral Roberts,H. First Round,1,1,14,67.0479,66.0598,106.366,107.181,96.9915,98.146,9.03458,52.4735,22.2702,35.0436,47.1731,46.9509,19.971,30.9565,32.4879,51.1188,36.9403,70.7865,11.0856,46.1009,32.6606,70.598,6.3683,31.5665,29.4118,55.9343,44.4302,0.0915,0.0829
2007,2007 Oregon,D. Elite Eight,4,2,3,67.2832,65.5537,112.582,117.207,97.755,97.4793,19.7274,53.4022,18.4769,35.3614,32.7546,49.2289,21.6501,32.6113,28.6265,49.6759,39.019,76.0745,5.4054,50.1826,31.5864,68.5185,12.2366,42.0929,34.0241,53.271,50.1099,0.102,0.0848
2007,2007 Penn,H. First Round,1,1,14,67.9983,67.5944,108.975,110.281,98.4628,102.103,8.17781,53.7764,20.0466,32.7497,37.8248,49.5721,22.8963,34.3936,35.0244,53.6797,36,67.0927,7.8924,47.9821,35.3167,70.5061,8.658,30.2115,31.846,63.5,53.2684,0.1228,0.1037
2007,2007 Pittsburgh,F.Sweet 16,3,2,3,62.6974,61.3083,112.335,118.425,98.4763,95.5748,22.8504,52.8501,18.1863,37.1656,36.1179,46.0949,18.5254,31.7479,31.1913,50.9749,38.2304,66.1224,10.0681,45.95,30.9117,72.7417,7.5209,29.4349,34.7009,67.3257,54.0049,0.0822,0.0801
2007,2007 Purdue,G.Second Round,2,1,9,66.3438,66.1644,105.215,110.368,95.231,92.7698,17.5977,51.9357,20.8041,34.9392,37.8953,48.0297,24.3971,32.8447,38.6065,51.1475,35.6678,67.7698,7.6395,47.4678,32.7645,69.6746,10.8197,33.4787,33.4666,55.1601,57.5839,0.1193,0.1056
2007,2007 Southern Illinois,F.Sweet 16,3,2,4,60.5451,60.412,104.11,109.583,94.2981,89.2996,20.283,51.7421,22.251,31.8618,45.4156,48.063,24.509,28.8344,49.7045,49.7121,36.8687,69.179,10.939,46.1762,34.6939,70.1453,8.3493,36.3081,32.1733,54.5455,51.7774,0.1049,0.1082
2007,2007 Stanford,H. First Round,1,1,11,66.0464,65.2687,103.559,109.515,99.3117,97.1603,12.3543,49.7699,21.7816,37.8139,35.9609,46.219,16.8138,28.9238,35.7788,48.749,34.8697,68.16,14.511,44.4795,33.7302,69.7161,6.3761,28.7112,28.4424,59.126,47.2752,0.0688,0.1204
2007,2007 Tennessee,F.Sweet 16,3,2,5,73.1628,71.0474,107.367,113.576,100.644,97.1313,16.4443,52.308,18.7955,34.5441,37.9342,51.81,24.0273,34.7718,39.1151,50.6192,36.4955,65.3012,8.3721,51.6279,34.7639,72.7506,11.4551,40.9506,35.1433,55.6575,55.3355,0.1302,0.0853
2007,2007 Texas,G.Second Round,2,1,4,69.6531,66.9647,114.529,120.376,100.24,99.8398,20.5363,51.5935,17.1018,36.9888,39.261,47.6409,19.6132,34.3267,29.7297,47.7058,38.8889,73.6471,14.1219,44.0143,36.0406,68.8752,8.2302,36.582,36.0971,50.5711,54.8998,0.1044,0.0801
2007,2007 Texas A&M,F.Sweet 16,3,2,3,65.7515,63.6458,114.781,119.182,89.4797,91.8518,27.3305,55.7049,18.1799,33.8164,41.3055,42.7775,21.7087,29.8288,38.3714,52.7799,42.1569,71.5803,9.5113,42.0593,29.3663,70.7849,7.6161,27.9759,36.0848,65.0881,55.8036,0.0996,0.0719
2007,2007 Texas A&M Corpus Chris,H. First Round,1,1,15,69.3396,67.5189,114.343,114.201,101.434,106.477,7.72391,57.6474,23.4939,38.2514,47.973,50.2312,21.5902,31.714,36.9364,56.4448,40.5896,71.831,8.349,48.8743,34.9398,71.205,7.4979,27.0885,38.3815,65.2532,56.0425,0.1068,0.1096
2007,2007 Texas Tech,H. First Round,1,1,10,66.5239,64.2774,106.45,111.978,102.632,100.346,11.6325,50.915,17.1761,28.9555,39.6663,51.9017,22.6671,35.6213,30.0581,46.8588,41.1881,73.9484,4.9442,52.1531,34.2723,67.4868,6.7997,27.1798,33.7559,53.6817,49.9427,0.101,0.0773
2007,2007 UCLA,C. Final Four,5,3,2,64.4967,63.0382,111.081,116.164,93.6869,90.9188,25.2454,53.5065,18.4105,33.4683,32.7792,47.6376,23.2345,29.9323,30.1834,52.473,37.084,66.7195,8.2886,45.7406,35.0806,69.9816,7.8825,32.7792,27.5709,55.0931,55.0649,0.1133,0.0797
2007,2007 UNLV,F.Sweet 16,3,2,7,66.9781,64.7378,110.306,111.624,98.2518,95.9746,15.6493,50.8403,16.0929,34.6915,33.38,48.4171,22.2666,34.7454,34.8241,49.0829,35.9435,71.4685,14.4036,46.9617,34.2466,70.4185,6.8966,36.3679,33.0151,55.9536,48.7662,0.1169,0.0766
2007,2007 USC,F.Sweet 16,3,2,5,67.3433,66.6094,104.456,109.896,94.9532,95.4932,14.4031,52.7652,20.7781,30.2464,39.1654,44.6716,20.6995,33.5522,30.5466,50.4437,39.5038,71.5019,10.7246,43.6232,30.9912,70.3759,7.0307,26.3449,36.61,49.8943,50.0589,0.0809,0.0864
2007,2007 Vanderbilt,F.Sweet 16,3,2,6,68.3679,66.2076,109.55,114.982,103.142,101.303,13.6783,53.1283,17.6525,29.6625,32.3775,50.6091,21.7802,33.5324,31.5148,51.0483,37.2716,73.1079,7.2925,50.0419,34.3885,70.084,10.0273,42.805,36.8114,63.7413,53.4689,0.1071,0.0927
2007,2007 VCU,G.Second Round,2,1,11,65.0829,64.6616,114.351,116.022,98.9272,101.653,14.3693,51.9026,16.4719,36.0269,40.4363,50.9738,23.7734,32.939,37.3957,48.2379,40.0657,72.7729,8.6601,49.8366,35.6021,69.0476,8.5169,30.898,31.8865,52.7192,49.6314,0.1213,0.08
2007,2007 Villanova,H. First Round,1,1,9,66.6702,65.5366,107.794,113.578,96.9255,92.8864,20.6914,48.7521,19.9329,39.1263,41.747,48.1526,23.0827,32.0519,41.9746,46.1323,35.2174,78.2609,10.537,44.9848,35.241,69.5527,13.1407,39.1378,40.218,54.4715,56.0472,0.1199,0.095
2007,2007 Virginia,G.Second Round,2,1,4,70.5294,67.7343,109.014,112.895,101.832,98.6492,14.2454,50.6933,18.9304,37.2523,42.873,47.2776,18.8846,32.6105,35.2022,48.0287,36.6812,74.5149,8.3263,44.2389,35.1351,70.5972,10.3047,38.1032,35.903,50.5076,57.8947,0.0655,0.0678
2007,2007 Virginia Tech,G.Second Round,2,1,5,65.5856,63.1958,108.64,113.073,98.4205,95.159,17.9139,50.9589,16.1732,32.7056,39.3425,48.3041,22.5139,33.8136,36.5743,49.8567,36.3636,66.156,13.1047,45.7344,35.2848,65.6878,6.3037,23.5068,35.7264,49.8826,48.9906,0.1259,0.0694
2007,2007 Washington St.,G.Second Round,2,1,3,61.5302,59.623,106.007,111.012,94.2566,93.1182,17.8933,51.9685,16.4527,26.8095,33.3521,46.1802,21.8279,31.5013,33.6374,50.3597,37.1917,71.6695,13.549,44.3182,33.1148,68.4746,6.6347,29.64,34.7777,57.1429,45.9803,0.1056,0.0729
2007,2007 Weber St.,H. First Round,1,1,15,67.4747,64.785,104.299,102.37,103.246,104.672,-2.30205,53.838,23.417,31.9774,52.7465,50.2426,20.1009,33.2999,32.8684,52.0916,38.7019,67.0227,6.7781,50.8821,32.6923,69.9262,9.4622,29.2958,34.6877,56.8713,53.4694,0.0969,0.0939
2007,2007 Winthrop,G.Second Round,2,1,11,66.4049,61.0453,111.244,113.314,94.5398,98.6066,14.7077,54.3581,19.6047,35.3816,34.0989,47.4587,20.6024,28.0603,32.5168,55.1181,35.4839,62.867,10.7212,47.1735,31.9605,66.1017,7.9724,40.1649,37.1709,61.8454,51.3274,0.1087,0.0973
2007,2007 Wisconsin,G.Second Round,2,1,2,63.0272,63.2879,111.065,115.733,90.822,89.6933,26.0394,51.565,17.3298,35.099,44.9337,46.32,22.2311,28.5173,28.0533,50.9697,35.2349,68.8312,8.6754,43.9194,34.4178,65.7795,8.0683,31.618,31.1467,56.1707,49.0885,0.0875,0.0875
2007,2007 Wright St.,H. First Round,1,1,14,62.1372,62.093,102.978,104.652,98.2345,97.6213,7.03058,48.9143,19.1346,31.0521,32.2286,48.5614,21.9231,32.2596,32.6483,47.681,34.5489,73.227,4.9116,48.5265,32.4088,71.4029,7.323,29.7714,40.2231,52.4804,58.7989,0.0942,0.075
2007,2007 Xavier,G.Second Round,2,1,9,66.302,65.7488,115.177,117.35,97.9432,99.0491,18.3007,55.1289,18.7678,35.1044,47.4776,48.2786,21.0253,32.7855,29.108,52.968,39.0421,74.144,9.2535,48.7558,31.5372,67.5627,9.2237,38.6211,32.916,59.8351,53.8741,0.0845,0.0828
2008,2008 American,H. First Round,1,1,15,60.932,59.5974,106.919,108.308,101.529,106.622,1.686,52.4383,21.6601,32.417,41.3553,47.7576,19.2314,30.2533,39.0303,46.3492,41.0095,74.1194,8.1921,45.1036,35.034,73.4472,13.1217,40.152,35.6364,55.0143,55.4745,0.0734,0.1021
2008,2008 Arizona,H. First Round,1,1,10,64.8425,62.8325,109.188,116.577,102.002,96.3494,20.2271,53.8619,18.4684,28.5356,40.433,48.7366,18.4684,33.0783,30.4301,51.2489,39.5985,74.3849,8.8323,47.5299,34.542,70.4947,7.4935,32.0655,28.172,61.9458,52.8186,0.0849,0.0775
2008,2008 Arkansas,G.Second Round,2,1,9,69.2934,66.2236,106.105,109.701,96.5362,94.8336,14.8678,51.949,21.6771,37.9428,37.8811,48.424,20.688,31.9053,35.5872,52.2956,34.1021,67.81,14.1517,47.6153,33.2849,69.7143,9.8996,30.3348,34.9771,53.953,52.864,0.0985,0.0968
2008,2008 Austin Peay,H. First Round,1,1,15,67.423,64.9848,108.306,104.504,102.47,104.677,-0.173098,51.7214,18.1085,30.3564,44.3923,54.094,24.0053,33.2735,32.6466,48.4193,38.1818,71.3278,6.5905,52.812,37.351,69.4175,9.6506,37.2979,39.8838,58.5965,60.3624,0.1401,0.0987
2008,2008 Baylor,H. First Round,1,1,11,70.9547,69.34,110.184,115.389,101.567,100.017,15.3717,51.9301,16.9683,32.1145,35.8894,48.2869,19.1279,32.2677,39.454,49.7119,37.1795,74.1279,10.1604,46.4477,35.0626,70.5563,9.8765,36.6197,29.9251,42.659,46.6418,0.1014,0.0718
2008,2008 Belmont,H. First Round,1,1,15,71.4309,68.1091,109.9,109.436,102.552,106.857,2.57916,53.2154,20.3066,33.7959,33.7986,51.8947,21.9779,31.1207,35.6316,52.3179,36.1433,69.764,4.8917,51.8845,34.6095,70.3102,10.123,47.3081,34.3684,62.3884,52.921,0.1157,0.1045
2008,2008 Boise St.,H. First Round,1,1,14,72.361,70.2142,109.984,108.605,102.734,104.484,4.12039,57.1353,20.8076,31.3392,39.7463,50.3215,19.4532,29.9213,33.5806,56.2397,39.1691,66.2234,5.5394,49.1254,35.2308,70.5449,8.2923,35.6237,32.1464,60.4847,49.6124,0.0821,0.0854
2008,2008 Butler,G.Second Round,2,1,7,59.9474,58.5955,112.905,116.138,95.2259,96.8401,19.2975,54.1064,16.6409,30.0864,36.7264,48.0427,22.6703,32.1567,32.5623,51.3483,38.0215,73.7008,7.2049,48.1771,31.8352,66.4845,9.3258,48.5252,31.6726,57.3454,45.3793,0.1066,0.0777
2008,2008 BYU,H. First Round,1,1,8,70.0947,67.4202,105.24,106.852,90.2512,90.7846,16.0675,53.2504,20.1276,30.4239,37.4302,43.4152,19.3094,26.9288,31.0074,51.5353,37.3037,65.536,9.3969,42.7069,30.0493,70.6815,5.9751,38.8014,29.9263,64.7903,46.0859,0.0847,0.0974
2008,2008 Cal St. Fullerton,H. First Round,1,1,14,72.5643,70.926,113.516,112.978,100.332,104.103,8.87459,54.1625,18.3835,33.3768,32.347,52.6517,23.3659,31.4571,32.8595,52.2656,38.3754,70.2326,3.6095,51.1895,37.0492,67.3877,6.5625,35.8074,33.3516,51.4316,56.7059,0.1216,0.0842
2008,2008 Clemson,H. First Round,1,1,5,70.8942,67.3837,109.876,114.102,95.4441,91.7372,22.3653,51.9122,19.8321,39.4492,30.6421,48.0628,24.2671,35.4909,33.822,49.7167,37.5354,62.2496,13.3431,49.0469,30.4029,71.6718,8.3569,33.3333,28.5864,53.2575,48.503,0.1343,0.0925
2008,2008 Connecticut,H. First Round,1,1,4,70.4032,66.6029,110.108,115.173,97.3841,96.0511,19.1215,50.6383,19.2952,38.9415,48.1383,44.2396,16.8833,33.5375,23.4562,49.47,36.129,72.0442,19.2959,40.4198,34.9206,67.9764,8.1979,24.734,31.9355,56.2212,52.4434,0.0814,0.109
2008,2008 Coppin St.,H. First Round,1,1,16,63.8026,62.2413,90.6896,92.4179,102.17,106.658,-14.2405,43.4534,21.8653,31.7415,36.6067,50.3564,24.4169,38.6195,39.9123,41.9913,31.9911,71.237,6.7019,49.1182,34.9275,65.9341,11.1833,24.3863,37.8289,45.3793,60.2757,0.106,0.1056
2008,2008 Cornell,H. First Round,1,1,14,68.9227,67.2439,111,110.651,99.2445,105.607,5.04434,55.3702,19.769,28.8246,33.7558,49.1492,20.6797,31.2599,34.6204,52.637,40.2256,76.087,7.3964,46.2525,36.5759,69.7543,7.8594,35.4903,33.6387,53.8036,55.0989,0.0868,0.0932
2008,2008 Davidson,D. Elite Eight,4,2,10,68.3431,66.0806,113.318,114.056,92.4581,93.5027,20.5532,54.0816,16.738,32.5454,26.2933,49.3381,23.9658,29.2032,37.2863,53.0055,37.1671,72.5632,8.5993,46.9858,35.4745,63.4615,6.8696,39.2027,37.7827,59.1278,51.6171,0.1061,0.0807
2008,2008 Drake,H. First Round,1,1,5,62.7473,61.8906,115.172,119.786,97.1533,97.4463,22.3393,52.6254,18.0069,36.7195,35.1809,50.3625,23.6214,33.2846,23.8671,50.5411,36.7089,76.7828,7.5848,49.501,34.4564,67.0886,10.4978,46.091,39.4562,59.5773,56.4494,0.1128,0.0936
2008,2008 Duke,G.Second Round,2,1,2,74.3046,70.9709,112.963,117.443,93.0572,89.8149,27.6285,53.6211,18.0899,33.7709,40.8633,47.5802,24.5421,33.774,31.9012,51.6942,37.7451,69.7183,8.7615,46.9697,32.9389,67.1827,11.3475,39.1367,25.037,51.4523,47.6136,0.1168,0.0776
2008,2008 George Mason,H. First Round,1,1,12,62.942,60.9624,109.991,111.486,97.9918,101.207,10.2781,52.2778,18.3801,32.4826,39.7638,47.5216,18.0568,27.8242,27.0474,52.3129,34.8048,70.297,8.7027,46.4142,33.1707,71.7131,7.4853,33.1271,33.1358,53.8089,51.1538,0.0873,0.091
2008,2008 Georgetown,G.Second Round,2,1,2,62.1911,59.8577,111.212,114.989,92.6521,90.0051,24.9836,56.8025,21.247,33.7617,34.1561,42.033,18.8966,32.7921,36.044,56.292,38.3738,65.2101,13.7638,40.5268,29.86,67.9878,8.4534,40.2411,35.3297,61.7544,53.3632,0.1086,0.1105
2008,2008 Georgia,H. First Round,1,1,14,66.9528,64.1104,100.968,104.018,99.5491,96.1227,7.89531,47.8261,21.397,37.5634,31.8491,48.1097,18.7788,32.0229,33.5996,46.9372,33.1675,67.5987,9.2623,49.0984,30.8511,64.8177,9.8775,31.5872,35.0373,47.1095,52.2444,0.0971,0.1002
2008,2008 Gonzaga,H. First Round,1,1,7,67.9492,65.1856,110.743,114.221,91.8664,94.8911,19.3301,54.4565,20.5705,35.2394,39.6739,45.6603,21.0101,30.0123,32.0554,53.6313,37.4787,71.2329,13.0288,43.7394,32.6149,64.7841,8.9385,31.9022,37.0607,53.5874,50.9409,0.1108,0.1007
2008,2008 Indiana,H. First Round,1,1,8,67.0355,65.6213,110.581,114.362,95.5713,94.8557,19.5064,52.3429,19.8059,36.1281,41.8964,47.2858,19.3141,28.9747,31.0271,52.3285,34.9131,75.9211,10.3306,45.0413,34.2302,65.0086,7.9594,34.8953,35.604,51.9666,56.0724,0.1042,0.0899
2008,2008 Kansas,A. Champion,7,4,1,68.8789,66.8546,117.53,121.433,89.3201,87.4681,33.9647,56.5912,19.1079,37.7628,36.3515,44.2642,21.9442,28.7832,31.0329,55.3672,39.697,70.696,16.7407,41.1852,32.8162,68.1885,6.3402,29.2943,38.2998,61.1014,52.7076,0.1299,0.0914
2008,2008 Kansas St.,G.Second Round,2,1,11,72.2437,69.2125,108.293,113.383,95.0426,94.4917,18.8909,49.5248,20.6482,42.2506,37.3687,48.3453,22.3761,30.4783,38.3343,50.2212,32.0373,69.344,8.9444,44.8832,37.2378,65.4676,8.3333,32.1661,31.5499,55.3551,56.2338,0.1041,0.0972
2008,2008 Kent St.,H. First Round,1,1,9,65.1295,64.1316,106.008,108.462,94.0743,94.6345,13.8274,51.9337,22.2946,35.4957,41.1602,46.4716,24.476,34.8692,37.8556,50.6359,36.5942,71.4094,10.8766,45.6981,32.047,67.341,10.0159,30.4972,32.6039,57.8069,54.5093,0.1309,0.1091
2008,2008 Kentucky,H. First Round,1,1,11,65.9148,61.9035,102.867,106.849,97.6336,97.1469,9.70175,52.7458,23.1729,32.0506,41.1239,45.0559,19.2462,32.6017,42.1424,51.5377,36.9168,73.2919,13.1975,42.9584,32.807,70.8101,10.8108,31.4815,33.5491,53.7415,51.1905,0.0999,0.0907
2008,2008 Louisville,D. Elite Eight,4,2,3,66.9599,64.6887,106.523,111.828,90.9933,88.6299,23.198,53.1079,20.2043,33.4926,36.4992,44.019,21.1939,30.6421,33.4334,53.528,34.9614,64.7139,13.5632,43.1418,30.4473,68.2635,7.6237,38.6872,34.6847,58.1545,57.1059,0.1192,0.0866
